claim_number,policy_number,policyholder_id,vehicle_vin,claim_type,claim_status,severity,incident_date,incident_location,incident_description,number_of_vehicles_involved,claimed_amount,approved_amount,paid_amount,payment_method,incident_evidence,fraud_score,is_fraudulent,fraud_reason,submitted_date,reviewed_date,closed_date
CLM-363727455152,POL-154474335709,ZW-PH-9781707282,2TE48VMMKWSRJJU7J,ACCIDENT,REJECTED,MINOR,2026-04-23 05:39:37,"Township Road, Bulawayo, BULAWAYO","Damage noted upon return to vehicle, cause unconfirmed",2,8083.4,0.00,0.00,ECOCASH,,0.8913,True,Claim exceeds market value for 12-year-old vehicle; Non-specific incident description; Staged incident in high-risk location with near-maximum claim; Multiple claims history,2026-04-24 01:39:37,2026-05-14 01:39:37,2026-05-14 01:39:37
CLM-939725617689,POL-783826991059,ZW-PH-9729137019,3WKRNFHSJUGZWF4P6,ACCIDENT,PAID,MINOR,2025-06-19 22:05:56,"Simon Mazorodze Road, Gokwe, MIDLANDS",Single vehicle accident — lost control on wet road near Mutare,4,710.25,603.783525,603.783525,BANK_TRANSFER,,0.1876,False,,2025-06-22 13:05:56,2025-07-12 13:05:56,
CLM-517180275560,POL-683889185052,ZW-PH-8073939205,FB1C4J395W19AJV4X,ACCIDENT,CLOSED,MINOR,2026-01-09 16:53:03,"Samora Machel Avenue, Chinhoyi, MASHONALAND_WEST",Side-swipe on Bulawayo Road near Gweru tollgate,2,408.32,373.041152,373.041152,ECOCASH,,0.2504,False,Multiple claims history,2026-01-12 08:53:03,2026-01-27 08:53:03,2026-02-04 08:53:03
CLM-927815311337,POL-683889185052,ZW-PH-8073939205,FB1C4J395W19AJV4X,FIRE,PAID,MINOR,2025-07-25 04:15:26,"Commuter Terminus, Chinhoyi, MASHONALAND_WEST",Vehicle caught fire after rear-end collision,1,411.43,351.813793,351.813793,ECOCASH,,0.20879999999999999,False,Multiple claims history,2025-07-25 22:15:26,2025-08-04 22:15:26,
CLM-616870763678,POL-608685317051,ZW-PH-8073939205,ETKCT3X2RLBTR892D,NATURAL_DISASTER,PAID,MAJOR,2025-03-27 19:54:33,"Simon Mazorodze Road, Chinhoyi, MASHONALAND_WEST",Lightning strike triggered electrical fire in dashboard,1,1619.97,1387.990296,1387.990296,CASH,,0.45820000000000005,False,Multiple claims history,2025-03-29 07:54:33,2025-04-18 07:54:33,
CLM-916779802095,POL-067413586143,ZW-PH-4363711918,VFHPKG02AJJK44GHR,ACCIDENT,CLOSED,MODERATE,2026-03-21 14:36:56,"Highway A2, Norton, HARARE",Hit while parked at Sam Levy Shopping Centre,3,4209.7,3921.33555,3921.33555,CASH,,0.1968,False,,2026-03-22 21:36:56,2026-04-09 21:36:56,2026-04-19 21:36:56
CLM-307108109294,POL-542079588930,ZW-PH-0919034721,WZFA6YB52T38RVF8L,ACCIDENT,PAID,MINOR,2026-02-15 20:41:46,"Parking Lot, Epworth, HARARE",Collision in Westgate shopping mall parking area while reversing,2,1512.7,1314.08249,1314.08249,CASH,,0.198,False,,2026-02-17 18:41:46,2026-03-04 18:41:46,
CLM-913610300821,POL-712016198632,ZW-PH-6664619402,D8LA6TCP71UVAYWRH,ACCIDENT,REJECTED,MODERATE,2025-06-15 04:00:00,"Gas Station, Bulawayo, BULAWAYO",Multi-vehicle collision on A1 highway due to sudden braking,1,2508.95,0.00,0.00,CASH,,0.4737,False,Claim filed within first 14 days of policy inception,2025-06-15 18:00:00,2025-07-25 22:17:17,2025-07-25 22:17:17
CLM-496259506594,POL-668151453296,ZW-PH-6002278100,N9W4DG8AUH5J9UUJF,ACCIDENT,SUBMITTED,MAJOR,2026-04-20 01:22:15,"Roadblock, Kwekwe, MIDLANDS",T-bone collision at four-way stop near Chitungwiza,2,10755.85,0.00,0.00,ECOCASH,,0.0246,False,,2026-04-21 16:22:15,,
CLM-215446221722,POL-590730295259,ZW-PH-8107170254,M13GP3A0880C46WKK,ACCIDENT,PAID,MODERATE,2025-12-20 20:02:54,"Township Road, Harare, HARARE",Backed into another vehicle at Borrowdale Racecourse parking,1,3462.57,3099.346407,3099.346407,SWIPE,,0.0562,False,,2025-12-22 05:02:54,2025-12-30 05:02:54,
CLM-958023869381,POL-787706850466,ZW-PH-8107170254,ZLUSP505LH8F830HZ,FIRE,CLOSED,MINOR,2025-08-03 11:40:50,"Roadblock, Harare, HARARE",Fire from adjacent structure spread to vehicle in industrial area,1,1879.61,1877.166507,1877.166507,BANK_TRANSFER,,0.2712,False,,2025-08-04 01:40:50,2025-08-23 01:40:50,2025-08-28 01:40:50
CLM-827672714127,POL-397347145591,ZW-PH-6526193542,03T6232KMWPTCNFKY,ACCIDENT,PAID,MINOR,2025-11-19 12:09:06,"Main Street, Kariba, MASHONALAND_WEST","Hit and run incident on Simon Mazorodze Road, other driver fled",1,456.04,398.12292,398.12292,SWIPE,,0.1107,False,Multiple claims history,2025-11-20 09:09:06,2025-12-09 09:09:06,
CLM-320736704809,POL-397347145591,ZW-PH-6526193542,03T6232KMWPTCNFKY,ACCIDENT,CLOSED,MINOR,2025-11-13 14:46:13,"Township Road, Kariba, MASHONALAND_WEST",Backed into another vehicle at Borrowdale Racecourse parking,1,867.38,818.026078,818.026078,CASH,,0.1731,False,Multiple claims history,2025-11-16 07:46:13,2025-11-21 07:46:13,2025-11-29 07:46:13
CLM-809347333753,POL-397347145591,ZW-PH-6526193542,03T6232KMWPTCNFKY,ACCIDENT,PAID,MAJOR,2025-12-07 13:57:36,"Harare CBD, Kariba, MASHONALAND_WEST","Hit and run incident on Simon Mazorodze Road, other driver fled",2,4781.29,4478.156214,4478.156214,CASH,,0.114,False,Multiple claims history,2025-12-10 03:57:36,2025-12-21 03:57:36,
CLM-530227480666,POL-203380063941,ZW-PH-0675819731,D33H7TYMEPME7JJJ0,ACCIDENT,CLOSED,MODERATE,2025-09-27 00:54:47,"Bulawayo CBD, Marondera, MASHONALAND_EAST",Hit while parked at Sam Levy Shopping Centre,1,2994.93,2713.107087,2713.107087,BANK_TRANSFER,,0.1749,False,,2025-09-28 12:54:47,2025-10-10 12:54:47,2025-10-15 12:54:47
CLM-609417167462,POL-203380063941,ZW-PH-0675819731,D33H7TYMEPME7JJJ0,THEFT,APPROVED,MODERATE,2025-12-28 22:18:40,"Roadblock, Marondera, MASHONALAND_EAST","Vehicle stolen from Malls car park, later recovered without engine",1,4328.76,4062.108384,0.00,CASH,,0.1024,False,,2025-12-31 12:18:40,2026-01-19 12:18:40,
CLM-763951676611,POL-823452268007,ZW-PH-6563009564,FV24LWU0EY697TR2J,ACCIDENT,PAID,MINOR,2025-12-31 07:42:54,"Highway A1, Kariba, MASHONALAND_WEST",Backed into another vehicle at Borrowdale Racecourse parking,1,1760.89,1589.027136,1589.027136,CASH,,0.0437,False,,2026-01-03 06:42:54,2026-01-23 06:42:54,
CLM-289583405604,POL-574024016958,ZW-PH-9314284233,M841CK3PWYVJRXPD3,ACCIDENT,APPROVED,TOTAL_LOSS,2025-11-25 23:01:07,"Bulawayo CBD, Chiredzi, MASVINGO",Single vehicle accident — lost control on wet road near Mutare,2,11046.85,10232.697155,0.00,ECOCASH,,0.1331,False,,2025-11-26 22:01:07,2025-12-16 22:01:07,
CLM-297979663776,POL-847237069913,ZW-PH-4276363116,DJGT35K44N7KCWPNK,ACCIDENT,PAID,MINOR,2026-01-16 23:46:08,"Victoria Falls, Chiredzi, MASVINGO",Backed into another vehicle at Borrowdale Racecourse parking,2,1410.88,1207.572192,1207.572192,ECOCASH,,0.0926,False,,2026-01-17 16:46:08,2026-02-05 16:46:08,
CLM-316722340411,POL-322643715428,ZW-PH-1759557346,0DTRHGMXC53JNM9PJ,ACCIDENT,PAID,MODERATE,2024-09-11 06:40:14,"Gas Station, Rusape, MANICALAND","Hit and run incident on Simon Mazorodze Road, other driver fled",1,2071.55,1919.291075,1919.291075,CASH,,0.2553,False,,2024-09-12 13:40:14,2024-10-02 13:40:14,
CLM-715564108464,POL-805096266037,ZW-PH-1759557346,RLNX71YJNJVBGR1LN,OTHER,REJECTED,MINOR,2024-12-29 04:53:57,"Airport Road, Rusape, MANICALAND",Front suspension damaged by large pothole on Julius Nyerere Way,1,219.84,0.00,0.00,CASH,,0.2361,False,,2024-12-29 10:53:57,2025-01-18 10:53:57,2025-01-18 10:53:57
CLM-361345420301,POL-216079650587,ZW-PH-5334242341,YWC2JVUVB1HPT5PWD,ACCIDENT,CLOSED,MINOR,2025-04-23 12:15:49,"Industrial Area, Ruwa, MASHONALAND_EAST",Side-swipe on Bulawayo Road near Gweru tollgate,3,1360.86,1319.625942,1319.625942,BANK_TRANSFER,,0.0419,False,,2025-04-24 10:15:49,2025-05-07 10:15:49,2025-05-12 10:15:49
CLM-807045383850,POL-216079650587,ZW-PH-5334242341,YWC2JVUVB1HPT5PWD,ACCIDENT,CLOSED,MINOR,2025-10-19 14:53:41,"Commuter Terminus, Ruwa, MASHONALAND_EAST",Collision in Westgate shopping mall parking area while reversing,3,1174.64,1109.917336,1109.917336,BANK_TRANSFER,,0.0487,False,,2025-10-21 06:53:41,2025-10-31 06:53:41,2025-11-06 06:53:41
CLM-212113551190,POL-180387810905,ZW-PH-6085693632,A352X16J1MPZ65JS4,ACCIDENT,CLOSED,MAJOR,2025-10-15 18:01:20,"Roadblock, Bulawayo, BULAWAYO","Hit and run incident on Simon Mazorodze Road, other driver fled",3,3838.67,3579.559775,3579.559775,ECOCASH,,0.106,False,,2025-10-17 05:01:20,2025-10-25 05:01:20,2025-11-05 05:01:20
CLM-846809751825,POL-537114548838,ZW-PH-7878574133,P1DMKBUGFZMGU7DZE,ACCIDENT,PAID,MINOR,2025-03-10 17:19:54,"Highway A2, Binga, MATABELELAND_NORTH",Hit while parked at Sam Levy Shopping Centre,2,292.2,284.54436,284.54436,CASH,,0.0453,False,,2025-03-12 02:19:54,2025-03-20 02:19:54,
CLM-745745334984,POL-354826958961,ZW-PH-4145371783,LVM5D6CYDHG8RC8R2,OTHER,UNDER_REVIEW,MINOR,2026-03-30 01:36:42,"Shopping Center Parking, Binga, MATABELELAND_NORTH",Collision with donkey cart on rural road near Chiredzi,1,297.6,0.00,0.00,CASH,,0.0791,False,,2026-03-31 02:36:42,,
CLM-062512637066,POL-354826958961,ZW-PH-4145371783,LVM5D6CYDHG8RC8R2,ACCIDENT,PAID,MINOR,2026-03-18 02:00:39,"Tollgate, Binga, MATABELELAND_NORTH",Side collision at intersection — other driver ran red light in Harare CBD,2,404.81,362.790722,362.790722,CASH,,0.1712,False,,2026-03-19 05:00:39,2026-03-27 05:00:39,
CLM-719166747021,POL-242941752498,ZW-PH-5197822163,9T76ZVU91V032N0UL,OTHER,PAID,MINOR,2025-03-05 08:03:54,"Highway A5, Chimanimani, MANICALAND",Struck by falling rock from kopje near Marondera,1,285.75,251.202825,251.202825,ECOCASH,,0.0191,False,,2025-03-06 20:03:54,2025-03-17 20:03:54,
CLM-108082224795,POL-242941752498,ZW-PH-5197822163,9T76ZVU91V032N0UL,NATURAL_DISASTER,PAID,MINOR,2025-10-03 07:40:47,"Beitbridge Border Post, Chimanimani, MANICALAND",Msasa tree fell on vehicle during Cyclone-linked winds in Mutare,1,568.17,565.499601,565.499601,ECOCASH,,0.1199,False,,2025-10-04 16:40:47,2025-10-23 16:40:47,
CLM-016090884346,POL-658523486104,ZW-PH-2814744697,364RP243J8JFU40PU,THEFT,CLOSED,MODERATE,2025-11-02 11:32:48,"Samora Machel Avenue, Hwange, MATABELELAND_NORTH",Vehicle stolen from residential driveway in Borrowdale overnight,1,364.63,351.430394,351.430394,SWIPE,,0.027,False,,2025-11-02 21:32:48,2025-11-13 21:32:48,2025-11-19 21:32:48
CLM-622046693110,POL-658523486104,ZW-PH-2814744697,364RP243J8JFU40PU,ACCIDENT,CLOSED,MAJOR,2026-01-15 17:08:59,"Highway A1, Hwange, MATABELELAND_NORTH","Hit and run incident on Simon Mazorodze Road, other driver fled",2,767.31,739.533378,739.533378,CASH,,0.2595,False,,2026-01-16 00:08:59,2026-01-22 00:08:59,2026-02-06 00:08:59
CLM-884856182460,POL-516253203144,ZW-PH-6378056619,4TNXE4KGSABWPX835,THEFT,CLOSED,MODERATE,2025-12-25 18:34:14,"Chirundu Border Post, Marondera, MASHONALAND_EAST","Car broken into at Avondale flea market, laptop and handbag stolen",1,9384.27,8633.5284,8633.5284,SWIPE,,0.2426,False,,2025-12-25 23:34:14,2026-01-07 23:34:14,2026-01-20 23:34:14
CLM-300682633091,POL-054744405417,ZW-PH-8857243982,919J9NF7GNX9ZLE44,VANDALISM,REJECTED,MODERATE,2026-03-24 04:00:11,"Roadblock, Ruwa, MASHONALAND_EAST",Aerial snapped and roof aerial mount vandalised,1,2062.23,0.00,0.00,BANK_TRANSFER,,0.143,False,,2026-03-25 05:00:11,2026-04-10 05:00:11,2026-04-10 05:00:11
CLM-424203057156,POL-054744405417,ZW-PH-8857243982,919J9NF7GNX9ZLE44,ACCIDENT,APPROVED,MINOR,2026-03-30 13:21:12,"Parking Lot, Ruwa, MASHONALAND_EAST",T-bone collision at four-way stop near Chitungwiza,1,921.32,867.238516,0.00,CASH,,0.2691,False,,2026-04-01 00:21:12,2026-04-12 00:21:12,
CLM-932308178399,POL-115298588135,ZW-PH-0406192184,W1C9K81HSVU73PAB7,THEFT,PAID,MODERATE,2026-03-09 22:49:56,"Highway A2, Plumtree, MATABELELAND_SOUTH",Wheels and rims stolen while parked on Jason Moyo Avenue overnight,1,2982.4,2736.94848,2736.94848,SWIPE,,0.1031,False,,2026-03-11 20:49:56,2026-03-18 20:49:56,
CLM-753894796246,POL-901415130728,ZW-PH-8737723893,3UB2YPNA2E6ZGUSP0,NATURAL_DISASTER,PAID,MODERATE,2024-08-02 02:59:21,"Rural Road, Ruwa, HARARE",Flooding swept vehicle into storm drain along Marimba Road,1,7805.94,6784.142454,6784.142454,ECOCASH,,0.0174,False,,2024-08-02 19:59:21,2024-08-21 19:59:21,
CLM-004805655743,POL-332935863461,ZW-PH-7719349699,T88YB2UFSHUWX2912,VANDALISM,SUBMITTED,MODERATE,2026-03-25 10:00:00,"Border Post Area, Mutare, BULAWAYO",All four tyres deflated and rims scratched,1,1491.73,0.00,0.00,BANK_TRANSFER,,0.6524,False,Claim filed within first 14 days of policy inception; Incident at border crossing — difficult to verify independently,2026-03-25 18:00:00,,
CLM-297965674630,POL-332935863461,ZW-PH-7719349699,T88YB2UFSHUWX2912,FIRE,SUBMITTED,MODERATE,2026-04-22 01:04:45,"Bulawayo Road, Bulawayo, BULAWAYO",Vehicle caught fire after rear-end collision,1,2689.04,0.00,0.00,SWIPE,,0.1476,False,,2026-04-24 05:04:45,,
CLM-227769955741,POL-761567115683,ZW-PH-9303702867,W4RCN7ECTYX3MASUH,ACCIDENT,PAID,MINOR,2025-03-05 02:09:53,"Commuter Terminus, Chimanimani, MANICALAND",Multi-vehicle collision on A1 highway due to sudden braking,2,1022.91,896.785197,896.785197,BANK_TRANSFER,,0.0456,False,,2025-03-06 07:09:53,2025-03-13 07:09:53,
CLM-677147159847,POL-761567115683,ZW-PH-9303702867,W4RCN7ECTYX3MASUH,ACCIDENT,CLOSED,MAJOR,2025-04-10 22:19:12,"Residential Area, Chimanimani, MANICALAND",Rear-ended at traffic light during rush hour on Samora Machel Avenue,1,7556.25,6996.331875,6996.331875,ECOCASH,,0.1679,False,,2025-04-12 23:19:12,2025-05-02 23:19:12,2025-05-09 23:19:12
CLM-396274303418,POL-677388344074,ZW-PH-2342736662,26KYTYXKPM3835SU7,ACCIDENT,PAID,MODERATE,2026-01-20 12:14:55,"Simon Mazorodze Road, Norton, HARARE",Side-swipe on Bulawayo Road near Gweru tollgate,2,1128.41,1011.393883,1011.393883,ECOCASH,,0.0891,False,,2026-01-23 05:14:55,2026-02-09 05:14:55,
CLM-886403097056,POL-564462007243,ZW-PH-3969197286,ERSAM9NNHYJ8C3ZCK,NATURAL_DISASTER,PAID,MINOR,2025-03-29 15:38:17,"Bulawayo CBD, Rusape, MANICALAND",Vehicle sustained damage under unclear circumstances,1,65771.11,7658.451174,7658.451174,SWIPE,,0.6864,False,Claim amount suspiciously close to coverage limit; Non-specific incident description,2025-04-01 15:38:17,2025-04-12 15:38:17,
CLM-057243667762,POL-626345448623,ZW-PH-7084598878,WY2LRGVM50EESKR9K,ACCIDENT,CLOSED,MINOR,2026-02-01 19:39:00,"Shopping Center Parking, Ruwa, MASHONALAND_EAST","Hit and run incident on Simon Mazorodze Road, other driver fled",3,358.24,340.256352,340.256352,ECOCASH,,0.1789,False,,2026-02-03 22:39:00,2026-02-09 22:39:00,2026-02-22 22:39:00
CLM-661832731634,POL-014817146424,ZW-PH-0954360452,VVCFWGFP3L0H24T66,ACCIDENT,CLOSED,MAJOR,2026-03-14 00:17:31,"Harare CBD, Beitbridge, MATABELELAND_SOUTH",Backed into another vehicle at Borrowdale Racecourse parking,1,7681.48,7405.714868,7405.714868,SWIPE,,0.0868,False,,2026-03-15 00:17:31,2026-04-04 00:17:31,2026-04-19 00:17:31
CLM-882304632071,POL-261812124789,ZW-PH-5685753819,C7N6GTYR0LC8FS6PR,ACCIDENT,CLOSED,TOTAL_LOSS,2025-09-02 03:23:14,"Residential Area, Epworth, HARARE",Rear-ended at traffic light during rush hour on Samora Machel Avenue,2,2895.64,2668.621824,2668.621824,BANK_TRANSFER,,0.1561,False,,2025-09-02 20:23:14,2025-09-10 20:23:14,2025-09-16 20:23:14
CLM-924085206229,POL-077939316976,ZW-PH-7022116240,AA6LYTKNNXW36GEZF,ACCIDENT,APPROVED,MODERATE,2025-04-26 20:34:02,"Chirundu Border Post, Kwekwe, MIDLANDS",Multi-vehicle collision on A1 highway due to sudden braking,2,2839.26,2478.390054,0.00,ECOCASH,,0.2672,False,,2025-04-26 23:34:02,2025-05-09 23:34:02,
CLM-200095867372,POL-228992753690,ZW-PH-7022116240,FZ75MZCJ5XUNMB79X,ACCIDENT,APPROVED,MINOR,2025-03-15 15:27:07,"Farm Road, Kwekwe, MIDLANDS",Collision in Westgate shopping mall parking area while reversing,2,576.21,526.022109,0.00,SWIPE,,0.1162,False,,2025-03-16 07:27:07,2025-03-28 07:27:07,
CLM-242856009150,POL-737104087677,ZW-PH-7289610418,UARDXYFDM4LVVF7HS,ACCIDENT,UNDER_REVIEW,MINOR,2026-04-04 16:49:00,"Parking Lot, Victoria Falls, MATABELELAND_NORTH",Rear-ended at traffic light during rush hour on Samora Machel Avenue,2,1825.49,0.00,0.00,ECOCASH,,0.0484,False,,2026-04-06 23:49:00,,
CLM-557562152591,POL-413865904694,ZW-PH-7289610418,E5A5SCN55M7K4L689,ACCIDENT,PAID,MINOR,2025-05-11 20:12:22,"Harare CBD, Victoria Falls, MATABELELAND_NORTH",Multi-vehicle collision on A1 highway due to sudden braking,1,705.3,658.11543,658.11543,ECOCASH,,0.0235,False,,2025-05-13 01:12:22,2025-05-24 01:12:22,
CLM-125807606140,POL-099909834825,ZW-PH-8363490707,S797VCUB02WPG3XKJ,ACCIDENT,PAID,MINOR,2024-10-11 14:01:40,"Harare CBD, Makuti, MASHONALAND_WEST",Single vehicle accident — lost control on wet road near Mutare,2,390.91,363.15539,363.15539,BANK_TRANSFER,,0.0476,False,,2024-10-12 05:01:40,2024-10-24 05:01:40,
CLM-507556786777,POL-099909834825,ZW-PH-8363490707,S797VCUB02WPG3XKJ,ACCIDENT,PAID,MINOR,2025-05-24 21:26:20,"Main Street, Makuti, MASHONALAND_WEST",Single vehicle accident — lost control on wet road near Mutare,2,567.66,493.466838,493.466838,BANK_TRANSFER,,0.1022,False,,2025-05-26 12:26:20,2025-06-08 12:26:20,
CLM-417428851206,POL-506769134001,ZW-PH-9833095683,8CG1GY608Y7NBW73H,ACCIDENT,SUBMITTED,MODERATE,2026-04-20 01:51:04,"Bulawayo Road, Ruwa, HARARE",Side collision at intersection — other driver ran red light in Harare CBD,3,1060.15,0.00,0.00,CASH,,0.2727,False,,2026-04-20 22:51:04,,
CLM-111746898913,POL-506769134001,ZW-PH-9833095683,8CG1GY608Y7NBW73H,VANDALISM,UNDER_REVIEW,MODERATE,2026-03-31 02:04:39,"Rural Road, Ruwa, HARARE",All four tyres deflated and rims scratched,1,795.17,0.00,0.00,ECOCASH,,0.2684,False,,2026-04-01 22:04:39,,
CLM-275967160799,POL-570249950955,ZW-PH-4781573572,24Y884M26CD6NNT3F,THEFT,PAID,MINOR,2024-11-11 04:38:39,"Parking Lot, Kariba, MASHONALAND_WEST","Car broken into at Avondale flea market, laptop and handbag stolen",1,727.52,685.032832,685.032832,BANK_TRANSFER,,0.0976,False,,2024-11-11 12:38:39,2024-11-19 12:38:39,
CLM-439447966845,POL-570249950955,ZW-PH-4781573572,24Y884M26CD6NNT3F,ACCIDENT,REJECTED,MINOR,2024-11-26 14:30:28,"Roadblock, Kariba, MASHONALAND_WEST",T-bone collision at four-way stop near Chitungwiza,2,684.79,0.00,0.00,ECOCASH,,0.2795,False,,2024-11-27 06:30:28,2024-12-18 06:30:28,2024-12-18 06:30:28
CLM-249546673087,POL-839342185859,ZW-PH-1051154484,6PBVFVJ04ZX0UGA45,ACCIDENT,CLOSED,MINOR,2024-08-12 20:34:37,"Robert Mugabe Road, Chimanimani, MANICALAND",Hit while parked at Sam Levy Shopping Centre,2,917.42,906.777928,906.777928,ECOCASH,,0.1923,False,,2024-08-15 00:34:37,2024-08-31 00:34:37,2024-09-06 00:34:37
CLM-866308276919,POL-727198952176,ZW-PH-0324999234,A1XA6TXWU8XPMULKC,ACCIDENT,PAID,MODERATE,2024-12-17 22:40:11,"Bulawayo CBD, Bulawayo, BULAWAYO",Rear-ended at traffic light during rush hour on Samora Machel Avenue,2,6229.49,5599.688561,5599.688561,ECOCASH,,0.3738,False,Multiple claims history,2024-12-18 22:40:11,2025-01-07 22:40:11,
CLM-639033566483,POL-727198952176,ZW-PH-0324999234,A1XA6TXWU8XPMULKC,ACCIDENT,CLOSED,MINOR,2024-10-26 01:05:38,"Highway A5, Bulawayo, BULAWAYO",Side-swipe on Bulawayo Road near Gweru tollgate,2,2348.32,2179.006128,2179.006128,CASH,,0.36460000000000004,False,Multiple claims history,2024-10-27 21:05:38,2024-11-09 21:05:38,2024-11-22 21:05:38
CLM-031251720316,POL-727198952176,ZW-PH-0324999234,A1XA6TXWU8XPMULKC,ACCIDENT,PAID,MINOR,2025-02-22 12:18:20,"Residential Area, Bulawayo, BULAWAYO",Side-swipe on Bulawayo Road near Gweru tollgate,2,2460.93,2146.177053,2146.177053,ECOCASH,,0.2222,False,Multiple claims history,2025-02-22 13:18:20,2025-03-12 13:18:20,
CLM-898860899167,POL-932361055264,ZW-PH-6344515985,FHKBM92JY3N93UGYY,OTHER,REJECTED,MINOR,2025-11-02 22:00:00,"Shopping Center Parking, Chimanimani, MANICALAND",Struck by falling rock from kopje near Marondera,1,21283.69,0.00,0.00,CASH,,0.7289,True,Claim filed within first 14 days of policy inception; Claim exceeds market value for 14-year-old vehicle,2025-11-03 00:00:00,2025-11-19 00:00:00,2025-11-19 00:00:00
CLM-844634096242,POL-859409764213,ZW-PH-4354752565,22K5C6KFB1JT86F8T,ACCIDENT,PAID,MINOR,2025-07-09 09:05:19,"Industrial Area, Chitungwiza, HARARE","Hit and run incident on Simon Mazorodze Road, other driver fled",2,777.66,774.238296,774.238296,SWIPE,,0.0515,False,,2025-07-11 15:05:19,2025-07-27 15:05:19,
CLM-917245901988,POL-859409764213,ZW-PH-4354752565,22K5C6KFB1JT86F8T,ACCIDENT,CLOSED,TOTAL_LOSS,2025-08-21 01:44:17,"Beitbridge Border Post, Chitungwiza, HARARE",Collision in Westgate shopping mall parking area while reversing,1,4728.49,4238.145587,4238.145587,SWIPE,,0.2899,False,,2025-08-23 06:44:17,2025-09-04 06:44:17,2025-09-14 06:44:17
CLM-885125136150,POL-273595337689,ZW-PH-0582649135,GTSNKFU5FTG4XAUST,ACCIDENT,PAID,MINOR,2025-11-29 09:33:44,"Residential Area, Makuti, MASHONALAND_WEST",Rear-ended at traffic light during rush hour on Samora Machel Avenue,3,535.34,480.73532,480.73532,SWIPE,,0.2851,False,Multiple claims history,2025-11-30 19:33:44,2025-12-20 19:33:44,
CLM-879465340477,POL-273595337689,ZW-PH-0582649135,GTSNKFU5FTG4XAUST,OTHER,CLOSED,MODERATE,2025-12-21 07:07:53,"Shopping Center Parking, Makuti, MASHONALAND_WEST",Collision with cattle on A5 rural road near Gwanda,1,1736.19,1667.263257,1667.263257,BANK_TRANSFER,,0.2667,False,Multiple claims history,2025-12-23 21:07:53,2026-01-03 21:07:53,2026-01-12 21:07:53
CLM-343442442913,POL-273595337689,ZW-PH-0582649135,GTSNKFU5FTG4XAUST,ACCIDENT,CLOSED,MODERATE,2025-09-01 00:32:29,"Commuter Terminus, Makuti, MASHONALAND_WEST",Collision in Westgate shopping mall parking area while reversing,3,1130.65,1085.084805,1085.084805,CASH,,0.34440000000000004,False,Multiple claims history,2025-09-03 01:32:29,2025-09-08 01:32:29,2025-09-16 01:32:29
CLM-395570062285,POL-273595337689,ZW-PH-0582649135,GTSNKFU5FTG4XAUST,NATURAL_DISASTER,UNDER_REVIEW,MINOR,2026-03-27 15:39:03,"Industrial Area, Makuti, MASHONALAND_WEST",Flooding swept vehicle into storm drain along Marimba Road,1,495.14,0.00,0.00,BANK_TRANSFER,,0.1567,False,Multiple claims history,2026-03-29 23:39:03,,
CLM-618405862385,POL-845474962602,ZW-PH-1199844258,V5DPGJYWR85YBDJ7E,THEFT,CLOSED,MINOR,2026-02-25 08:23:27,"Samora Machel Avenue, Ruwa, MASHONALAND_EAST",Vehicle stolen from residential driveway in Borrowdale overnight,1,1872.5,1762.95875,1762.95875,CASH,,0.203,False,Multiple claims history,2026-02-27 14:23:27,2026-03-14 14:23:27,2026-03-26 14:23:27
